First Author,id,PubMed ID,Publication date,Journal,Title,Trait(s),Reported trait,N,Ncase,Ncontrol,file,source,chr,pos,rsid,a1,a0,beta,or,beta_se,p,Nsnp,Nca,Nco,af,chi2,se,int_all,int_se_all,h2_ldsc_all,h2_ldsc_se_all,slope_qc,M_or,M_m,M_qc,M_ldpred,k,h2_est,p_est,int,int_se,h2,h2_se,status
Astle WJ,GCST004614,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,granulocyte count,Granulocyte count,169822,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004614/harmonised/27863252-GCST004614-EFO_0007987-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.45495578481196136,beta,0.9785279755773498,0.00659764227887256,0.17958925493878788,0.01641408729000762,1.0372319375778505,29481601,1118218,1104002,1042053,30,0.13759371483985464,0.002389444903489241,0.9788196757133504,0.016709915040550513,0.16959636240622453,0.015057018807814274,Completed
Astle WJ,GCST004608,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,granulocyte percentage of myeloid white cells,Granulocyte percentage of myeloid white cells,169545,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004608/harmonised/27863252-GCST004608-EFO_0007997-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.4549449256718933,beta,0.9978931344850905,0.007556960789248488,0.19175716434257975,0.021228895283901695,1.03103732438105,29480509,1118218,1103987,1042042,30,0.1639433810335476,0.001572140319410927,1.0170255545508793,0.016884039785029885,0.1729059287092433,0.017366180629262352,Completed
Astle WJ,GCST004604,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,hematocrit,Hematocrit,173039,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004604/harmonised/27863252-GCST004604-EFO_0004348-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.4549572230958634,beta,0.9907293798259117,0.006344125766871171,0.15860948202323408,0.01332046900465083,1.0297545475242718,29484426,1118218,1104025,1042070,30,0.1286528034768865,0.002751966081292308,0.9955097831267072,0.01716300570705046,0.14754537215456748,0.011880534390513132,Completed
Astle WJ,GCST004615,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,hemoglobin measurement,Hemoglobin concentration,172925,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004615/harmonised/27863252-GCST004615-EFO_0004509-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.454951572080654,beta,0.9888792484036424,0.006422421695774887,0.1658707029974625,0.017450482263182816,1.0339783344590492,29483564,1118218,1104013,1042063,30,0.132566199278015,0.0025639884683324086,0.990535064530923,0.017398041093045765,0.15296481782084012,0.013945286040717363,Completed
Astle WJ,GCST004610,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,leukocyte count,White blood cell count,172435,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004610/harmonised/27863252-GCST004610-EFO_0004308-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.4549486039512709,beta,0.976638662440713,0.0065265773822519215,0.2041244886614409,0.01560711589657398,1.0434287216983846,29485724,1118218,1104022,1042070,30,0.15914216642632162,0.003001357857146988,0.9856268215272274,0.01726243502709322,0.18898525842902597,0.01525106539579946,Completed
Astle WJ,GCST004627,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,lymphocyte count,Lymphocyte counts,171643,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004627/harmonised/27863252-GCST004627-EFO_0004587-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.45496246258145945,beta,0.97950058290350694,0.0068738993709458445,0.21224089468795868,0.017099444865250807,1.0455453072272103,29484106,1118218,1104004,1042055,30,0.1596909782313767,0.002736387473340865,0.9947437670014797,0.017287960593619027,0.1894122068504694,0.015006407140660259,Completed
Astle WJ,GCST004632,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,lymphocyte percentage of leukocytes,Lymphocyte percentage of white cells,171748,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004632/harmonised/27863252-GCST004632-EFO_0007993-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.45494665480463253,beta,0.9844813732888349,0.006326689415420181,0.16095439626920086,0.011729678852743928,1.0347600739735858,29483866,1118218,1103999,1042052,30,0.12209493654982914,0.0027395426084729016,0.9956471797785758,0.015878812280166195,0.14472968028186037,0.010061161992842904,Completed
Astle WJ,GCST004630,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,mean corpuscular hemoglobin,Mean corpuscular hemoglobin,172332,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004630/harmonised/27863252-GCST004630-EFO_0004527-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.4549523482105836,beta,1.0024495045611617,0.008693553228264966,0.3004726024993813,0.04228480210454785,1.0299212504134956,29482665,1118218,1104020,1042072,30,0.2489041656155234,0.0013217588777354665,0.9959617341412023,0.018925129314135734,0.25976322853270756,0.03175684432168678,Completed
Astle WJ,GCST004605,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,mean corpuscular hemoglobin concentration,Mean corpuscular hemoglobin concentration,172851,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004605/harmonised/27863252-GCST004605-EFO_0004528-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.45493485762735636,beta,0.9914385088523241,0.005549239389418072,0.11350342379879134,0.01853815235346737,1.0093847927378907,29486070,1118218,1104019,1042065,30,0.0845337310711605,7.835621386536368e-4,0.9881811357141509,0.01467716467385845,0.10874312740465218,0.01415754727668231,Completed
Astle WJ,GCST004625,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,monocyte count,Monocyte count,170721,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004625/harmonised/27863252-GCST004625-EFO_0005091-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.4549430227161192,beta,1.0078707672840748,0.008334191607853085,0.23775912835838203,0.027225253397455355,1.0344337325540374,29482454,1118218,1104005,1042063,30,0.20858351345512144,0.0020510145960683356,1.044476388002534,0.019158639196469856,0.21277495756966178,0.021322863196505896,Completed
Astle WJ,GCST004609,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,monocyte percentage of leukocytes,Monocyte percentage of white cells,170494,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004609/harmonised/27863252-GCST004609-EFO_0007989-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.4549377770146783,beta,1.0015035516110502,0.007946370812705087,0.21390146205961827,0.026138126968857523,1.0310417098634623,29481677,1118218,1103993,1042053,30,0.18570505456685163,0.001599268659068264,1.034282226078022,0.01798911613187553,0.18736606178509646,0.020283778303061648,Completed
Astle WJ,GCST004626,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,myeloid white cell count,Myeloid white cell count,169219,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004626/harmonised/27863252-GCST004626-EFO_0007988-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.45494328993291827,beta,0.9787752103502646,0.006633525646356294,0.185984191585016,0.016114330538196782,1.0379751989541681,29478559,1118218,1104013,1042061,30,0.1434420041480844,0.002537404806064492,0.9830321876530108,0.016877188129308007,0.1746182642889333,0.015021379630934709,Completed
Astle WJ,GCST004629,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,neutrophil count,Neutrophil count,170702,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004629/harmonised/27863252-GCST004629-EFO_0004833-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.45495138591967843,beta,0.9754992362871684,0.006445895315128329,0.1776952625537417,0.01641036177637934,1.0373226953980637,29481373,1118218,1104003,1042054,30,0.13460856159633003,0.0023477609331923385,0.9788146123576255,0.01608244535804939,0.1667144732324968,0.014715996949308734,Completed
Astle WJ,GCST004623,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,neutrophil percentage of granulocytes,Neutrophil percentage of granulocytes,170672,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004623/harmonised/27863252-GCST004623-EFO_0007994-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.45494829879761656,beta,0.9788123430573614,0.006721926118205178,0.17495549174637418,0.013892565268774743,1.0362812055296715,29482650,1118218,1104002,1042056,30,0.12899000137842165,0.0018082385416838633,0.9919929081312888,0.016448956130933015,0.15922529494831575,0.013018870238087102,Completed
Astle WJ,GCST004633,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,neutrophil percentage of leukocytes,Neutrophil percentage of white cells,171542,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004633/harmonised/27863252-GCST004633-EFO_0007990-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.45494885489096243,beta,0.9784331042533168,0.00641703780514134,0.15223014416959071,0.01099239165943943,1.0358653753528118,29482828,1118218,1103993,1042044,30,0.11474104806258668,0.002546555852009469,0.974131124804498,0.01494976579861004,0.1439657285702994,0.009858121500343606,Completed
Astle WJ,GCST004616,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,platelet component distribution width,Platelet distribution width,164433,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004616/harmonised/27863252-GCST004616-EFO_0007984-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.45489336411688724,beta,0.9943591117569717,0.006578212191071217,0.20974778965243512,0.021456735939621083,1.021542037176761,29461105,1117937,1103728,1041800,30,0.17705602928671985,0.0013766767813954727,0.9939145468476842,0.017343818950618227,0.18922624824995254,0.018146936789327824,Completed
Astle WJ,GCST004607,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,platelet crit,Plateletcrit,164339,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004607/harmonised/27863252-GCST004607-EFO_0007985-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.4549661671936413,beta,0.9997171964922861,0.009053064989334522,0.26161315331013535,0.023445335318100058,1.0393067086879468,29463315,1118218,1104004,1042057,30,0.21928793783678024,0.0025316297494332772,1.032782625436743,0.020917301281643808,0.228002401072104,0.020246444126004348,Completed
Pilling LC,GCST006804,28957414,2017-09-28,PLoS One,"Red blood cell distribution width: Genetic evidence for aging pathways in 116,666 volunteers.",red blood cell distribution width,Red cell distribution width,116666,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/PillingLC_28957414_GCST006804/harmonised/28957414-GCST006804-EFO_0005192-build37.f.tsv.gz,gwas_catalog,2,3,1,4,5,7,10,8,9,NA,NA,NA,6,0.5096428760870347,beta,1.0672272848220696,0.007172248301102658,0.23770930258601278,0.025471705304029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No matching variables
Astle WJ,GCST004611,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,reticulocyte count,High light scatter reticulocyte count,170761,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004611/harmonised/27863252-GCST004611-EFO_0007986-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.4549470680698662,beta,0.9907281683980029,0.007137263882926585,0.21536464141469142,0.02024745230048357,1.0385478790898177,29480430,1118218,1104024,1042073,30,0.17495275614328964,0.001582807748487458,1.0062926624741502,0.018270114208256093,0.1906987873440164,0.01685579406590621,Completed
Astle WJ,GCST004612,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,reticulocyte count,High light scatter reticulocyte percentage of red cells,170763,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004612/harmonised/27863252-GCST004612-EFO_0007986-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.45495192030490983,beta,0.9888666244949933,0.0073073335466334694,0.2163275234316363,0.020498074131345516,1.0385360715812504,29480170,1118218,1104026,1042075,30,0.17565312736406685,0.0014928706209135579,1.0009057152965368,0.01766658922593871,0.19125136889536667,0.016693742698725124,Completed
Astle WJ,GCST004628,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,reticulocyte count,Immature fraction of reticulocytes,170548,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004628/harmonised/27863252-GCST004628-EFO_0007986-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.45494692455367736,beta,0.9907201749466934,0.006861217937122008,0.15673674251164976,0.016234203670998124,1.0279154217680708,29479929,1118208,1103996,1042047,30,0.13006513436943923,0.001118497236013947,0.9908016350303597,0.0159823891705018,0.14293782448200854,0.013369776349252443,Completed
Astle WJ,GCST004622,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,reticulocyte count,Reticulocyte count,170641,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004622/harmonised/27863252-GCST004622-EFO_0007986-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.45495247930818705,beta,0.9964348982454005,0.007318503121936138,0.21693866510069268,0.02146000720443711,1.0399173512964044,29479992,1118216,1104017,1042066,30,0.17858958736908867,0.0016279695183979126,1.0149949161036027,0.019394520780129352,0.193519252885135,0.019414499271879524,Completed
Astle WJ,GCST004619,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,reticulocyte count,Reticulocyte fraction of red cells,170690,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004619/harmonised/27863252-GCST004619-EFO_0007986-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.4549387186773554,beta,0.992792778898703,0.0074988589290162,0.2171775104101053,0.02212632712607128,1.039467513232525,29480520,1118210,1104012,1042062,30,0.1781990859957429,0.0014390786259993247,1.0053118550989335,0.018435653138109492,0.19386426151869274,0.019483482619443,Completed
Astle WJ,GCST004620,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,sum of basophil and neutrophil counts,Sum basophil neutrophil counts,170143,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004620/harmonised/27863252-GCST004620-EFO_0004833-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.4549530344220424,beta,0.9764166524818642,0.00656956790087892,0.178178799765273,0.01650371586333796,1.0374005170391052,29480759,1118218,1104001,1042053,30,0.13541939855497695,0.002344370944684583,0.9778924605496562,0.016372648662402407,0.16790964175460998,0.014896205502996144,Completed
Astle WJ,GCST004624,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,sum of eosinophil and basophil counts,Sum eosinophil basophil counts,171771,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004624/harmonised/27863252-GCST004624-EFO_0005090-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,16,10,11,NA,NA,NA,13,0.4549421740567598,beta,0.988675081460606,0.007947609728537114,0.19207718846343586,0.015604606843010255,1.037190744767927,29485063,1118218,1104012,1042063,30,0.1493293257918777,0.0019742610664481037,1.0088592647440533,0.01899811335290959,0.1725289602170498,0.015433282639085558,Completed
Astle WJ,GCST004613,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,sum of neutrophil and eosinophil counts,Sum neutrophil eosinophil counts,170384,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004613/harmonised/27863252-GCST004613-EFO_0004833-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,15,10,11,NA,NA,NA,13,0.454948147049223,beta,0.9775223407711213,0.00648071587169667,0.17905500655291337,0.016322038558328374,1.0372668929130766,29482518,1118218,1104001,1042052,30,0.13660839591037205,0.0023808249581757715,0.9794887525214647,0.01647682224673199,0.1684291817266086,0.014895860430289438,Completed
Astle WJ,GCST004618,27863252,2016-11-17,Cell,The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.,basophil count,White blood cell count (basophil),171846,NA,NA,ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/AstleWJ_27863252_GCST004618/harmonised/27863252-GCST004618-EFO_0005090-Build37.f.tsv.gz,gwas_catalog,3,4,2,6,5,9,17,10,11,NA,NA,NA,13,0.4549401967667235,beta,0.9880155759207848,0.004807385865663738,0.08392558788625236,0.008117209939471895,1.0168136921912305,29484325,1118212,1103997,1042050,30,0.06403001648970087,0.0012284683876780766,1.0062780483104883,0.01654238131050534,0.07525849826326333,0.008458006392790653,Completed
